U165,267501926477,64:f6:9d:37:a2:af,5C:0A:5B:97:E0:C0,-79;
U165,267501925378,64:f6:9d:48:a5:20,5C:0A:5B:97:E0:C0,-68;
U165,267501926499,64:f6:9d:37:a2:ab,5C:0A:5B:97:E0:C0,-79;
U165,267501926219,64:f6:9d:48:a5:2f,5C:0A:5B:97:E0:C0,-81;
U165,267501926266,64:f6:9d:48:a5:2a,5C:0A:5B:97:E0:C0,-80;
U165,267501926242,64:f6:9d:48:a5:2b,5C:0A:5B:97:E0:C0,-80;
U165,267501926381,64:f6:9d:56:ef:da,5C:0A:5B:97:E0:C0,-86;
U165,267501926336,64:f6:9d:56:ef:df,5C:0A:5B:97:E0:C0,-88;
U165,267501926360,64:f6:9d:56:ef:db,5C:0A:5B:97:E0:C0,-86;
U165,267501925118,64:f6:9d:43:20:43,5C:0A:5B:97:E0:C0,-52;
U165,267501925714,64:f6:9d:31:a2:41,5C:0A:5B:97:E0:C0,-72;
U165,267501926288,64:f6:9d:48:a5:2c,5C:0A:5B:97:E0:C0,-81;
U165,267501926546,64:f6:9d:31:a2:4f,5C:0A:5B:97:E0:C0,-80;
U165,267501926686,64:f6:9d:36:83:ca,5C:0A:5B:97:E0:C0,-77;
